StartTime: 2020-08-19 09:01:41.537
address	Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(degC)	hx	hy	hz 
0x50	 09:02:12.184	 2020-08-17 16:00:06.550	0.0176	0.0664	1.0151	-0.1831	-1.5259	0.0610	2.4445	-3.3069	-73.8940	46.83	-30	14	4 
0x50	 09:02:12.226	 2020-08-17 16:00:06.650	0.0176	0.0664	1.0142	0.2441	-1.4648	-0.0610	2.5104	-3.3124	-73.3997	46.82	-36	14	6 
0x50	 09:02:12.344	 2020-08-17 16:00:06.750	0.0186	0.0674	1.0137	0.8545	-1.4648	-0.1221	2.6312	-3.3124	-73.1854	46.85	-38	16	3 
0x50	 09:02:12.425	 2020-08-17 16:00:06.850	0.0205	0.0703	1.0142	1.3428	-1.2817	-0.2441	2.7960	-3.3124	-72.6965	46.86	-35	17	6 
0x50	 09:02:12.542	 2020-08-17 16:00:06.950	0.0254	0.0757	1.0142	1.7090	-1.2207	-0.3052	3.0103	-3.3124	-72.2406	46.87	-37	16	2 
0x50	 09:02:12.626	 2020-08-17 16:00:07.050	0.0298	0.0806	1.0146	2.0752	-1.0376	-0.4272	3.2684	-3.3124	-71.9604	46.87	-34	17	1 
0x50	 09:02:12.739	 2020-08-17 16:00:07.150	0.0366	0.0869	1.0205	2.3193	-0.7935	-0.3662	3.5596	-3.3124	-71.6473	46.87	-36	15	5 
0x50	 09:02:12.824	 2020-08-17 16:00:07.250	0.0435	0.0913	1.0200	2.3804	-0.4883	-0.3052	3.8727	-3.3014	-71.5924	46.90	-35	14	4 
0x50	 09:02:12.945	 2020-08-17 16:00:07.350	0.0508	0.0957	1.0225	2.4414	-0.3052	-0.0610	4.1858	-3.3014	-71.5265	46.86	-39	13	2 
0x50	 09:02:13.025	 2020-08-17 16:00:07.450	0.0557	0.1011	1.0244	2.3804	0.0000	0.3052	4.4934	-3.2904	-71.3452	46.90	-35	14	2 
0x50	 09:02:13.135	 2020-08-17 16:00:07.550	0.0581	0.1030	1.0269	2.2583	0.1831	0.7324	4.7845	-3.2794	-71.3507	46.89	-34	11	1 
0x50	 09:02:13.224	 2020-08-17 16:00:07.650	0.0586	0.1060	1.0264	2.0752	0.4272	1.2207	5.0537	-3.2574	-71.2189	46.93	-36	11	1 
0x50	 09:02:13.324	 2020-08-17 16:00:07.750	0.0562	0.1064	1.0283	1.8921	0.4883	1.7090	5.2789	-3.2245	-71.2573	46.90	-33	10	4 
0x50	 09:02:13.424	 2020-08-17 16:00:07.850	0.0508	0.1060	1.0288	1.5869	0.5493	2.1973	5.4712	-3.1805	-71.2299	46.91	-32	9	1 
0x50	 09:02:13.547	 2020-08-17 16:00:07.950	0.0415	0.1040	1.0298	1.3428	0.4883	2.6245	5.6305	-3.1091	-71.1749	46.88	-28	9	1 
0x50	 09:02:13.623	 2020-08-17 16:00:08.050	0.0327	0.1025	1.0269	1.0376	0.4883	2.9297	5.7349	-3.0267	-70.9772	46.90	-29	10	2 
0x50	 09:02:13.738	 2020-08-17 16:00:08.150	0.0215	0.1006	1.0278	0.7324	0.3662	3.1128	5.8063	-2.9279	-71.0541	46.90	-32	6	5 
0x50	 09:02:13.823	 2020-08-17 16:00:08.250	0.0146	0.0991	1.0313	0.3662	0.0610	3.1738	5.8392	-2.8235	-71.0870	46.91	-30	7	2 
0x50	 09:02:13.999	 2020-08-17 16:00:08.350	0.0117	0.1016	1.0273	0.0000	-0.0610	3.1738	5.8282	-2.7301	-70.9387	46.93	-25	6	2 
0x50	 09:02:14.022	 2020-08-17 16:00:08.450	0.0063	0.1025	1.0288	-0.1221	-0.3662	3.1128	5.8063	-2.6532	-71.1804	46.91	-26	5	2 
0x50	 09:02:14.152	 2020-08-17 16:00:08.550	0.0039	0.1045	1.0308	-0.5493	-0.5493	2.8687	5.7568	-2.5818	-71.0815	46.88	-25	7	4 
0x50	 09:02:14.222	 2020-08-17 16:00:08.650	0.0005	0.1069	1.0313	-0.9766	-0.7324	2.6855	5.6909	-2.5269	-71.4166	46.90	-30	4	3 
0x50	 09:02:14.340	 2020-08-17 16:00:08.750	-0.0020	0.1089	1.0322	-1.3428	-0.9155	2.3193	5.5920	-2.4829	-71.5979	46.93	-24	9	0 
0x50	 09:02:14.421	 2020-08-17 16:00:08.850	-0.0039	0.1084	1.0317	-1.6479	-1.2207	2.0142	5.4712	-2.4554	-71.8835	46.94	-27	4	2 
0x50	 09:02:14.588	 2020-08-17 16:00:08.950	-0.0059	0.1074	1.0293	-1.9531	-1.4648	1.6479	5.3284	-2.4445	-72.1307	46.93	-25	5	4 
0x50	 09:02:14.622	 2020-08-17 16:00:09.050	-0.0093	0.1064	1.0278	-2.1362	-1.7700	1.2817	5.1691	-2.4500	-72.3779	46.99	-28	8	5 
0x50	 09:02:14.780	 2020-08-17 16:00:09.150	-0.0098	0.1060	1.0254	-2.3804	-2.0752	0.8545	4.9988	-2.4719	-72.4274	46.96	-28	6	2 
0x50	 09:02:14.821	 2020-08-17 16:00:09.250	-0.0107	0.1045	1.0225	-2.5024	-2.4414	0.4272	4.8175	-2.5159	-72.6526	46.93	-29	7	4 
0x50	 09:02:14.970	 2020-08-17 16:00:09.350	-0.0098	0.1016	1.0195	-2.6245	-2.6855	0.0000	4.6362	-2.5873	-72.9932	47.00	-27	7	4 
0x50	 09:02:15.021	 2020-08-17 16:00:09.450	-0.0073	0.0991	1.0161	-2.7466	-3.1128	-0.3052	4.4385	-2.6917	-73.1635	46.96	-29	9	10 
0x50	 09:02:15.160	 2020-08-17 16:00:09.550	-0.0054	0.0972	1.0142	-2.9297	-3.4180	-0.6104	4.2352	-2.8235	-73.2843	46.96	-29	11	6 
0x50	 09:02:15.220	 2020-08-17 16:00:09.650	-0.0015	0.0942	1.0122	-2.8687	-3.6621	-0.7935	4.0265	-2.9883	-73.3118	47.00	-31	11	7 
0x50	 09:02:15.397	 2020-08-17 16:00:09.750	0.0029	0.0898	1.0117	-2.9297	-3.9063	-1.0376	3.8123	-3.1696	-73.1909	46.99	-33	13	5 
0x50	 09:02:15.420	 2020-08-17 16:00:09.850	0.0088	0.0879	1.0107	-2.9297	-3.9673	-1.2207	3.6090	-3.3783	-73.2404	47.00	-35	10	5 
0x50	 09:02:15.594	 2020-08-17 16:00:09.950	0.0132	0.0854	1.0122	-2.8076	-3.9673	-1.4038	3.4167	-3.5980	-73.4656	46.97	-35	12	4 
0x50	 09:02:15.619	 2020-08-17 16:00:10.050	0.0181	0.0835	1.0137	-2.7466	-3.8452	-1.5869	3.2355	-3.8068	-73.3887	46.96	-35	16	3 
0x50	 09:02:15.797	 2020-08-17 16:00:10.150	0.0239	0.0806	1.0151	-2.4414	-3.7842	-1.7090	3.0597	-4.0045	-73.0151	47.02	-35	19	3 
0x50	 09:02:15.818	 2020-08-17 16:00:10.250	0.0273	0.0791	1.0186	-2.3804	-3.3569	-1.8311	2.9059	-4.1803	-72.6636	47.01	-39	16	4 
0x50	 09:02:15.994	 2020-08-17 16:00:10.350	0.0308	0.0771	1.0220	-2.0752	-2.9907	-1.8921	2.7850	-4.3231	-72.4933	46.99	-41	19	4 
0x50	 09:02:16.019	 2020-08-17 16:00:10.450	0.0342	0.0742	1.0239	-1.7700	-2.6245	-1.9531	2.6862	-4.4385	-72.3340	47.00	-41	21	2 
0x50	 09:02:16.193	 2020-08-17 16:00:10.550	0.0391	0.0718	1.0283	-1.4648	-2.1973	-1.9531	2.6093	-4.5209	-71.8945	47.01	-38	22	3 
0x50	 09:02:16.218	 2020-08-17 16:00:10.650	0.0425	0.0708	1.0313	-1.0376	-1.8311	-1.9531	2.5763	-4.5648	-71.5485	47.01	-42	21	1 
0x50	 09:02:16.397	 2020-08-17 16:00:10.750	0.0474	0.0703	1.0332	-0.6104	-1.3428	-1.8311	2.5763	-4.5813	-71.2738	47.01	-45	22	4 
0x50	 09:02:16.418	 2020-08-17 16:00:10.850	0.0503	0.0703	1.0356	-0.1831	-0.7935	-1.7090	2.6202	-4.5593	-70.8948	46.99	-45	22	2 
0x50	 09:02:16.586	 2020-08-17 16:00:10.950	0.0513	0.0703	1.0371	0.3052	-0.3662	-1.5259	2.7026	-4.5044	-70.5048	47.00	-42	23	1 
0x50	 09:02:16.618	 2020-08-17 16:00:11.050	0.0527	0.0718	1.0352	0.8545	-0.0610	-1.2817	2.8290	-4.4110	-70.0433	47.01	-44	25	3 
0x50	 09:02:16.785	 2020-08-17 16:00:11.150	0.0513	0.0728	1.0366	1.1597	0.3662	-0.9155	2.9993	-4.2902	-69.6863	47.00	-42	22	0 
0x50	 09:02:16.817	 2020-08-17 16:00:11.250	0.0522	0.0742	1.0371	1.7090	0.6714	-0.6104	3.1970	-4.1528	-69.2084	47.02	-39	24	-1 
0x50	 09:02:16.978	 2020-08-17 16:00:11.350	0.0503	0.0767	1.0366	2.0752	0.7935	-0.1221	3.4332	-3.9935	-68.6151	47.01	-41	23	0 
0x50	 09:02:17.017	 2020-08-17 16:00:11.450	0.0483	0.0801	1.0361	2.4414	0.9766	0.3052	3.6969	-3.8342	-68.2526	47.02	-42	21	3 
0x50	 09:02:17.116	 2020-08-17 16:00:11.550	0.0459	0.0830	1.0366	2.6855	0.9766	0.7324	3.9880	-3.6694	-67.8296	47.02	-38	23	4 
0x50	 09:02:17.224	 2020-08-17 16:00:11.650	0.0415	0.0864	1.0371	2.8076	0.9766	1.1597	4.2847	-3.5046	-67.4176	47.05	-42	21	1 
0x50	 09:02:17.315	 2020-08-17 16:00:11.750	0.0371	0.0889	1.0376	2.8687	0.9155	1.5259	4.5813	-3.3453	-67.1979	47.06	-40	17	3 
0x50	 09:02:17.416	 2020-08-17 16:00:11.850	0.0322	0.0908	1.0371	2.8076	0.7324	1.8921	4.8615	-3.1970	-66.7090	47.06	-35	21	4 
0x50	 09:02:17.606	 2020-08-17 16:00:11.950	0.0278	0.0928	1.0366	2.6855	0.5493	2.1973	5.1251	-3.0597	-66.2146	47.08	-39	19	1 
0x50	 09:02:17.616	 2020-08-17 16:00:12.050	0.0225	0.0938	1.0361	2.4414	0.3662	2.4414	5.3668	-2.9333	-65.8850	47.05	-37	19	1 
0x50	 09:02:17.826	 2020-08-17 16:00:12.150	0.0171	0.0947	1.0352	2.1362	0.1221	2.6245	5.5701	-2.8290	-65.5389	47.09	-36	18	5 
0x50	 09:02:17.826	 2020-08-17 16:00:12.250	0.0142	0.0972	1.0337	1.8311	-0.1831	2.7466	5.7294	-2.7411	-65.3027	47.08	-36	14	3 
0x50	 09:02:17.915	 2020-08-17 16:00:12.350	0.0122	0.0996	1.0342	1.3428	-0.4272	2.8076	5.8557	-2.6752	-65.2917	47.10	-34	12	2 
0x50	 09:02:18.036	 2020-08-17 16:00:12.450	0.0112	0.1016	1.0337	0.7935	-0.7324	2.8687	5.9381	-2.6422	-65.2863	47.08	-30	14	1 
0x50	 09:02:18.114	 2020-08-17 16:00:12.550	0.0112	0.1050	1.0337	0.2441	-0.9766	2.9297	5.9601	-2.6367	-65.0995	47.08	-32	14	4 
0x50	 09:02:18.215	 2020-08-17 16:00:12.650	0.0103	0.1064	1.0332	-0.3662	-1.2207	2.9907	5.9381	-2.6532	-65.3302	47.09	-34	11	1 
0x50	 09:02:18.434	 2020-08-17 16:00:12.750	0.0107	0.1069	1.0322	-1.1597	-1.4648	2.9907	5.8557	-2.6917	-65.4456	47.15	-34	11	5 
0x50	 09:02:18.434	 2020-08-17 16:00:12.850	0.0112	0.1060	1.0322	-1.7700	-1.6479	3.0518	5.7074	-2.7521	-65.6818	47.12	-31	9	3 
0x50	 09:02:18.514	 2020-08-17 16:00:12.950	0.0122	0.1030	1.0322	-2.3804	-1.8921	3.1128	5.4987	-2.8345	-65.8575	47.12	-33	11	6 
0x50	 09:02:18.615	 2020-08-17 16:00:13.050	0.0132	0.0986	1.0303	-2.8687	-2.0752	3.1128	5.2350	-2.9333	-65.9784	47.12	-30	10	4 
0x50	 09:02:18.715	 2020-08-17 16:00:13.150	0.0156	0.0942	1.0337	-3.2349	-2.1973	3.1128	4.9329	-3.0432	-66.0663	47.15	-33	8	2 
0x50	 09:02:18.886	 2020-08-17 16:00:13.250	0.0190	0.0898	1.0322	-3.6011	-2.1973	3.1128	4.5978	-3.1586	-66.2146	47.16	-30	9	4 
0x50	 09:02:18.913	 2020-08-17 16:00:13.350	0.0215	0.0835	1.0322	-3.6011	-2.1973	3.1128	4.2462	-3.2794	-66.0498	47.16	-28	10	3 
0x50	 09:02:19.059	 2020-08-17 16:00:13.450	0.0244	0.0791	1.0273	-3.6011	-2.1362	3.0518	3.8947	-3.3893	-66.2366	47.15	-32	9	1 
0x50	 09:02:19.113	 2020-08-17 16:00:13.550	0.0254	0.0747	1.0259	-3.5400	-2.0142	3.1128	3.5541	-3.4882	-66.1542	47.15	-29	15	5 
0x50	 09:02:19.247	 2020-08-17 16:00:13.650	0.0273	0.0703	1.0220	-3.2349	-1.7700	3.0518	3.2355	-3.5706	-65.9509	47.16	-30	13	6 
0x50	 09:02:19.312	 2020-08-17 16:00:13.750	0.0278	0.0679	1.0190	-2.9297	-1.5869	2.9907	2.9498	-3.6255	-65.7532	47.16	-33	14	4 
0x50	 09:02:19.471	 2020-08-17 16:00:13.850	0.0283	0.0649	1.0186	-2.5635	-1.4038	2.9907	2.7081	-3.6639	-65.4126	47.18	-35	12	4 
0x50	 09:02:19.512	 2020-08-17 16:00:13.950	0.0269	0.0615	1.0161	-2.1362	-1.0986	2.9907	2.5104	-3.6694	-65.3192	47.18	-34	13	5 
0x50	 09:02:19.649	 2020-08-17 16:00:14.050	0.0269	0.0601	1.0161	-1.5259	-0.9766	2.9297	2.3676	-3.6530	-65.0885	47.16	-31	13	4 
0x50	 09:02:19.713	 2020-08-17 16:00:14.150	0.0244	0.0596	1.0146	-1.0986	-0.6104	2.8687	2.2797	-3.6090	-64.5172	47.16	-27	16	5 
0x50	 09:02:19.855	 2020-08-17 16:00:14.250	0.0229	0.0615	1.0122	-0.5493	-0.4883	2.8076	2.2522	-3.5486	-64.4019	47.17	-30	12	5 
0x50	 09:02:19.911	 2020-08-17 16:00:14.350	0.0190	0.0620	1.0132	-0.0610	-0.4272	2.7466	2.2797	-3.4607	-64.1272	47.17	-28	13	5 
0x50	 09:02:20.024	 2020-08-17 16:00:14.450	0.0156	0.0654	1.0132	0.4272	-0.4272	2.6245	2.3730	-3.3728	-64.0393	47.18	-29	15	8 
0x50	 09:02:20.110	 2020-08-17 16:00:14.550	0.0132	0.0688	1.0151	0.8545	-0.4272	2.6245	2.5049	-3.2739	-63.9240	47.16	-30	13	3 
0x50	 09:02:20.248	 2020-08-17 16:00:14.650	0.0103	0.0728	1.0190	1.1597	-0.5493	2.5635	2.6862	-3.1915	-63.9240	47.16	-27	10	5 
0x50	 09:02:20.310	 2020-08-17 16:00:14.750	0.0098	0.0771	1.0229	1.2817	-0.6714	2.5024	2.8949	-3.1146	-64.1107	47.17	-26	8	4 
0x50	 09:02:20.425	 2020-08-17 16:00:14.850	0.0088	0.0796	1.0273	1.5259	-0.9155	2.5024	3.1201	-3.0652	-64.4623	47.18	-27	8	5 
0x50	 09:02:20.509	 2020-08-17 16:00:14.950	0.0088	0.0845	1.0303	1.4648	-0.9766	2.3804	3.3453	-3.0212	-64.6381	47.20	-27	10	3 
0x50	 09:02:20.651	 2020-08-17 16:00:15.050	0.0103	0.0874	1.0327	1.5259	-1.1597	2.3193	3.5706	-3.0048	-64.8248	47.18	-27	9	3 
0x50	 09:02:20.710	 2020-08-17 16:00:15.150	0.0103	0.0898	1.0327	1.4038	-1.3428	2.1973	3.7903	-2.9993	-65.0446	47.19	-28	7	7 
0x50	 09:02:20.865	 2020-08-17 16:00:15.250	0.0107	0.0938	1.0356	1.2207	-1.4648	2.1362	3.9990	-3.0157	-65.5334	47.23	-27	8	4 
0x50	 09:02:20.909	 2020-08-17 16:00:15.350	0.0127	0.0952	1.0342	1.0376	-1.5869	2.0752	4.1803	-3.0487	-66.0223	47.24	-26	5	2 
0x50	 09:02:21.054	 2020-08-17 16:00:15.450	0.0137	0.0977	1.0361	0.7324	-1.6479	2.0752	4.3341	-3.0927	-66.5552	47.23	-26	5	6 
0x50	 09:02:21.109	 2020-08-17 16:00:15.550	0.0156	0.0996	1.0366	0.3662	-1.7090	1.9531	4.4550	-3.1476	-67.3242	47.24	-27	1	5 
0x50	 09:02:21.228	 2020-08-17 16:00:15.650	0.0151	0.0981	1.0371	-0.0610	-1.7700	1.9531	4.5319	-3.2025	-67.9614	47.23	-26	3	3 
0x50	 09:02:21.308	 2020-08-17 16:00:15.750	0.0156	0.0962	1.0356	-0.4272	-1.7700	1.9531	4.5648	-3.2574	-68.6316	47.26	-27	6	6 
0x50	 09:02:21.451	 2020-08-17 16:00:15.850	0.0142	0.0942	1.0347	-0.7935	-1.7700	1.9531	4.5483	-3.3069	-68.9832	47.23	-29	7	3 
0x50	 09:02:21.508	 2020-08-17 16:00:15.950	0.0151	0.0908	1.0327	-0.9766	-1.9531	1.9531	4.5044	-3.3673	-69.6094	47.30	-28	2	7 
0x50	 09:02:21.682	 2020-08-17 16:00:16.050	0.0151	0.0864	1.0298	-1.2207	-1.9531	1.9531	4.4220	-3.4277	-70.3180	47.24	-28	4	5 
0x50	 09:02:21.707	 2020-08-17 16:00:16.150	0.0151	0.0825	1.0278	-1.2207	-2.1362	1.9531	4.3341	-3.4937	-70.9552	47.24	-30	2	0 
0x50	 09:02:21.863	 2020-08-17 16:00:16.250	0.0151	0.0806	1.0264	-1.2207	-2.1973	1.9531	4.2297	-3.5596	-71.4441	47.26	-30	4	5 
0x50	 09:02:21.907	 2020-08-17 16:00:16.350	0.0156	0.0786	1.0220	-1.1597	-2.1973	1.8921	4.1309	-3.6255	-72.0264	47.28	-30	3	2 
0x50	 09:02:22.006	 2020-08-17 16:00:16.450	0.0156	0.0767	1.0200	-1.0986	-2.1973	1.8311	4.0375	-3.6969	-72.7185	47.29	-31	3	5 
0x50	 09:02:22.111	 2020-08-17 16:00:16.550	0.0176	0.0762	1.0205	-0.9766	-2.1362	1.8311	3.9606	-3.7573	-73.3118	47.27	-30	3	5 
0x50	 09:02:22.271	 2020-08-17 16:00:16.650	0.0190	0.0767	1.0195	-0.8545	-2.0142	1.7090	3.9001	-3.8123	-73.9050	47.27	-30	1	4 
0x50	 09:02:22.307	 2020-08-17 16:00:16.750	0.0205	0.0757	1.0205	-0.6104	-1.8311	1.6479	3.8617	-3.8617	-74.5038	47.28	-31	3	3 
0x50	 09:02:22.449	 2020-08-17 16:00:16.850	0.0225	0.0771	1.0190	-0.4272	-1.7090	1.5259	3.8452	-3.8947	-75.0037	47.27	-31	2	1 
0x50	 09:02:22.506	 2020-08-17 16:00:16.950	0.0229	0.0781	1.0234	-0.3052	-1.3428	1.4038	3.8452	-3.8947	-75.4761	47.29	-30	1	4 
0x50	 09:02:22.679	 2020-08-17 16:00:17.050	0.0259	0.0801	1.0254	-0.0610	-1.0376	1.2207	3.8672	-3.8782	-75.9760	47.30	-30	3	2 
0x50	 09:02:22.706	 2020-08-17 16:00:17.150	0.0264	0.0840	1.0283	0.0000	-0.7324	1.0376	3.9111	-3.8287	-76.3165	47.27	-26	3	2 
0x50	 09:02:22.856	 2020-08-17 16:00:17.250	0.0273	0.0869	1.0317	0.0610	-0.3662	0.8545	3.9716	-3.7573	-76.8878	47.30	-29	1	4 
0x50	 09:02:22.905	 2020-08-17 16:00:17.350	0.0278	0.0913	1.0361	0.0610	0.0000	0.6714	4.0430	-3.6530	-77.2943	47.32	-27	2	4 
0x50	 09:02:23.005	 2020-08-17 16:00:17.450	0.0278	0.0947	1.0396	0.0000	0.3662	0.4272	4.1144	-3.5156	-77.8436	47.34	-27	1	1 
0x50	 09:02:23.104	 2020-08-17 16:00:17.550	0.0273	0.0967	1.0439	-0.1221	0.6714	0.2441	4.1748	-3.3453	-78.2776	47.34	-26	4	1 
0x50	 09:02:23.204	 2020-08-17 16:00:17.650	0.0254	0.0962	1.0479	-0.3052	0.9766	0.0000	4.2188	-3.1476	-78.7500	47.31	-30	2	1 
0x50	 09:02:23.309	 2020-08-17 16:00:17.750	0.0234	0.0957	1.0493	-0.4883	1.2207	-0.1831	4.2462	-2.9333	-79.2993	47.34	-31	2	3 
0x50	 09:02:23.405	 2020-08-17 16:00:17.850	0.0205	0.0933	1.0498	-0.6714	1.4038	-0.3052	4.2462	-2.7026	-79.6893	47.27	-24	2	6 
0x50	 09:02:23.541	 2020-08-17 16:00:17.950	0.0176	0.0903	1.0479	-0.7935	1.4648	-0.3662	4.2188	-2.4719	-79.7882	47.34	-26	5	4 
0x50	 09:02:23.772	 2020-08-17 16:00:18.050	0.0127	0.0864	1.0454	-0.7935	1.2817	-0.4272	4.1858	-2.2412	-80.0244	47.35	-23	2	6 
0x50	 09:02:23.772	 2020-08-17 16:00:18.150	0.0073	0.0820	1.0454	-0.9155	1.0376	-0.4272	4.1364	-2.0270	-80.0848	47.31	-24	4	7 
0x50	 09:02:23.805	 2020-08-17 16:00:18.250	0.0039	0.0796	1.0396	-0.7324	0.6714	-0.4272	4.0814	-1.8457	-80.3046	47.34	-26	2	4 
0x50	 09:02:23.951	 2020-08-17 16:00:18.350	-0.0005	0.0762	1.0371	-0.6714	0.2441	-0.4272	4.0265	-1.7084	-80.0958	47.37	-20	8	5 
0x50	 09:02:24.173	 2020-08-17 16:00:18.450	-0.0029	0.0742	1.0303	-0.4272	-0.4272	-0.3662	3.9771	-1.6150	-79.7498	47.34	-21	6	6 
0x50	 09:02:24.174	 2020-08-17 16:00:18.550	-0.0044	0.0718	1.0259	-0.2441	-1.0376	-0.3052	3.9441	-1.5820	-79.4806	47.36	-21	9	9 
0x50	 09:02:24.204	 2020-08-17 16:00:18.650	-0.0029	0.0737	1.0239	-0.1221	-1.5869	-0.2441	3.9221	-1.6095	-78.5797	47.38	-21	10	11 
0x50	 09:02:24.344	 2020-08-17 16:00:18.750	-0.0010	0.0757	1.0225	0.0000	-2.1973	-0.2441	3.9276	-1.7029	-77.9535	47.35	-22	10	10 
0x50	 09:02:24.517	 2020-08-17 16:00:18.850	0.0024	0.0771	1.0186	0.1221	-2.7466	-0.1831	3.9496	-1.8567	-77.6239	47.36	-22	8	9 
0x50	 09:02:24.517	 2020-08-17 16:00:18.950	0.0049	0.0811	1.0156	0.1221	-3.1738	-0.1221	3.9935	-2.0544	-77.3218	47.36	-25	9	9 
0x50	 09:02:24.602	 2020-08-17 16:00:19.050	0.0088	0.0835	1.0127	0.1831	-3.5400	-0.0610	4.0430	-2.2852	-77.1460	47.37	-28	7	7 
0x50	 09:02:24.753	 2020-08-17 16:00:19.150	0.0112	0.0854	1.0112	0.0610	-3.8452	-0.0610	4.0979	-2.5433	-77.1790	47.36	-24	6	7 
0x50	 09:02:24.803	 2020-08-17 16:00:19.250	0.0132	0.0869	1.0068	-0.0610	-3.9673	-0.1221	4.1418	-2.8125	-77.2998	47.38	-27	6	8 
0x50	 09:02:24.974	 2020-08-17 16:00:19.350	0.0161	0.0879	1.0039	-0.3052	-4.0894	-0.0610	4.1693	-3.0872	-77.1954	47.37	-28	9	9 
0x50	 09:02:25.002	 2020-08-17 16:00:19.450	0.0171	0.0869	1.0039	-0.4883	-4.1504	-0.0610	4.1803	-3.3563	-77.1350	47.41	-27	7	4 
0x50	 09:02:25.137	 2020-08-17 16:00:19.550	0.0190	0.0859	0.9985	-0.6714	-4.0894	-0.0610	4.1693	-3.6200	-77.1570	47.41	-28	9	9 
0x50	 09:02:25.202	 2020-08-17 16:00:19.650	0.0210	0.0835	0.9961	-0.8545	-4.0894	-0.0610	4.1418	-3.8727	-77.2174	47.41	-29	8	3 
0x50	 09:02:25.364	 2020-08-17 16:00:19.750	0.0229	0.0825	0.9932	-0.8545	-4.0283	-0.0610	4.0869	-4.1089	-76.9318	47.40	-28	10	4 
0x50	 09:02:25.400	 2020-08-17 16:00:19.850	0.0249	0.0801	0.9932	-0.9766	-3.7842	-0.0610	4.0320	-4.3231	-76.8219	47.42	-35	7	5 
0x50	 09:02:25.582	 2020-08-17 16:00:19.950	0.0269	0.0776	0.9946	-0.9766	-3.6011	-0.0610	3.9771	-4.5154	-76.9153	47.42	-33	10	1 
0x50	 09:02:25.601	 2020-08-17 16:00:20.050	0.0288	0.0752	0.9961	-0.9155	-3.2959	-0.1221	3.9111	-4.6747	-76.8988	47.46	-35	9	4 
0x50	 09:02:25.700	 2020-08-17 16:00:20.150	0.0303	0.0742	0.9990	-0.7324	-2.9907	-0.1221	3.8507	-4.8065	-77.0251	47.42	-37	9	2 
0x50	 09:02:25.800	 2020-08-17 16:00:20.250	0.0322	0.0723	1.0015	-0.6104	-2.5635	-0.1831	3.8013	-4.8999	-76.9208	47.46	-33	11	3 
0x50	 09:02:25.922	 2020-08-17 16:00:20.350	0.0332	0.0718	1.0063	-0.4272	-2.1362	-0.1831	3.7628	-4.9493	-76.8109	47.45	-37	8	2 
0x50	 09:02:26.000	 2020-08-17 16:00:20.450	0.0356	0.0723	1.0117	-0.3052	-1.7700	-0.2441	3.7573	-4.9658	-77.0087	47.49	-35	8	1 
0x50	 09:02:26.099	 2020-08-17 16:00:20.550	0.0371	0.0737	1.0190	-0.0610	-1.2817	-0.3052	3.7573	-4.9438	-76.9098	47.46	-38	11	1 
0x50	 09:02:26.199	 2020-08-17 16:00:20.650	0.0391	0.0757	1.0273	0.1221	-0.7935	-0.3662	3.7793	-4.8724	-76.6736	47.49	-37	11	1 
0x50	 09:02:26.318	 2020-08-17 16:00:20.750	0.0400	0.0781	1.0371	0.2441	-0.3052	-0.3662	3.8287	-4.7736	-76.6296	47.46	-37	12	2 
0x50	 09:02:26.400	 2020-08-17 16:00:20.850	0.0405	0.0811	1.0454	0.3052	0.2441	-0.4272	3.8892	-4.6307	-76.7120	47.48	-36	9	0 
0x50	 09:02:26.557	 2020-08-17 16:00:20.950	0.0400	0.0835	1.0542	0.3052	0.7324	-0.4883	3.9551	-4.4330	-76.6626	47.49	-37	9	0 
0x50	 09:02:26.598	 2020-08-17 16:00:21.050	0.0396	0.0859	1.0610	0.3052	1.1597	-0.4883	4.0155	-4.1968	-76.4978	47.48	-34	13	2 
0x50	 09:02:26.769	 2020-08-17 16:00:21.150	0.0371	0.0894	1.0684	0.1831	1.7090	-0.5493	4.0759	-3.9331	-76.2781	47.50	-36	12	-2 
0x50	 09:02:26.799	 2020-08-17 16:00:21.250	0.0347	0.0908	1.0728	0.0610	1.9531	-0.5493	4.1254	-3.6310	-76.0693	47.55	-35	12	0 
0x50	 09:02:27.000	 2020-08-17 16:00:21.350	0.0313	0.0938	1.0771	-0.1831	2.1362	-0.4883	4.1638	-3.3124	-75.8606	47.53	-34	10	2 
0x50	 09:02:27.001	 2020-08-17 16:00:21.450	0.0283	0.0986	1.0781	-0.3662	2.3804	-0.5493	4.1803	-2.9883	-75.4321	47.51	-30	14	5 
0x50	 09:02:27.192	 2020-08-17 16:00:21.550	0.0225	0.0981	1.0820	-0.7324	2.4414	-0.5493	4.1803	-2.6532	-74.8169	47.55	-28	13	3 
0x50	 09:02:27.221	 2020-08-17 16:00:21.650	0.0190	0.1001	1.0801	-1.0376	2.3193	-0.4883	4.1583	-2.3291	-74.3884	47.57	-29	16	5 
0x50	 09:02:27.333	 2020-08-17 16:00:21.750	0.0146	0.1006	1.0771	-1.4038	2.0752	-0.4883	4.1034	-2.0215	-73.6798	47.52	-31	15	4 
0x50	 09:02:27.398	 2020-08-17 16:00:21.850	0.0112	0.1006	1.0742	-1.7090	1.7700	-0.4272	4.0265	-1.7523	-73.2129	47.53	-27	14	6 
